station_code,total_schedule_rows,unique_trains_serving_station,outbound_routes,inbound_routes,route_connectivity,code,name,State,District,pc11_state_id,pc11_district_id,shrug_population,shrug_households,shrug_area,shrug_population_density,shrug_rail_dist,shrug_city_dist,shrug_city5_dist
NHH,55,55,0.0,0.0,0.0,NHH,NIHALGARH,Uttar Pradesh,Sultanpur,9.0,179.0,199916.0,33077.0,39.083,5115.165161323338,0.0,1.0,80.0
NHK,28,28,0.0,0.0,0.0,NHK,NAHARKATIYA,Assam,Dibrugarh,18.0,310.0,243730.0,54453.0,45.48,5359.05892700088,0.0,0.0,403.0
NHLG,1,1,0.0,0.0,0.0,,,,,,,,,,,,,
NHM,16,16,2.0,2.0,4.0,NHM,NANDOL DEHEGAM,Gujarat,Gandhinagar,24.0,473.0,600627.0,127996.0,376.59,1594.909583366526,0.0,1.0,8.0
NHN,61,61,0.0,0.0,0.0,NHN,NIGOHAN,Uttar Pradesh,Lucknow,9.0,157.0,3038996.0,577510.0,470.707,6456.237107160081,0.0,10.0,10.0
NHR,11,11,0.0,0.0,0.0,NHR,Nohar,Rajasthan,Hanumangarh,8.0,100.0,350464.0,67830.0,73.74,4752.698671006238,0.0,25.0,203.0
NHT,82,82,0.0,0.0,0.0,NHT,NALHATI JN,West Bengal,Birbhum,19.0,334.0,449448.0,102423.0,120.8,3720.5960264900655,0.0,5.0,47.0
NHU,215,215,0.0,0.0,0.0,NHU,NAHUR,Maharashtra,Mumbai Suburban,27.0,518.0,9356962.0,2105604.0,603.0,15517.34991708126,0.0,35.0,35.0
NHX,18,18,0.0,0.0,0.0,NHX,NARTHAR,Uttar Pradesh,Kansiram Nagar,,,,,,,,,
NHY,43,43,0.0,0.0,0.0,NHY,NAGANAHALLI,Karnataka,Mysore,29.0,577.0,1245413.0,294016.0,207.77,5994.190691630168,0.0,0.0,0.0
NI,181,181,0.0,0.0,0.0,NI,NAYDONGRI,Maharashtra,Nashik,27.0,516.0,2597373.0,545577.0,647.2099999999999,4013.184283308354,0.0,2.0,11.0
NIA,75,75,0.0,0.0,0.0,NIA,NAILA,Chhattisgarh,Janjgir-champa,,,,,,,,,
NID,20,20,0.0,0.0,0.0,NID,NIDUR,Tamil Nadu,Nagappattinam,,,,,,,,,
NIDI,52,52,0.0,0.0,0.0,NIDI,NIDI,Maharashtra,Raigarh,27.0,520.0,970195.0,230586.0,266.49999999999994,3640.506566604128,0.0,2.0,3.0
NIG,108,108,0.0,0.0,0.0,NIG,NAIGAON,Maharashtra,Thane,27.0,517.0,8514678.0,1987566.0,1098.21,7753.232988226296,0.0,1.0,2.0
NIIJ,53,53,0.0,0.0,0.0,NIIJ,NILAJE,Maharashtra,Thane,27.0,517.0,8514678.0,1987566.0,1098.21,7753.232988226296,0.0,1.0,2.0
NIL,14,14,7.0,7.0,14.0,NIL,Nilambur Road,Kerala,Malappuram,32.0,592.0,1817211.0,345962.0,899.59,2020.043575406574,0.0,0.0,18.0
NILE,28,28,0.0,0.0,0.0,NILE,NIMTITA,West Bengal,Murshidabad,19.0,333.0,1400692.0,284559.0,264.28000000000003,5300.030270924776,0.0,0.0,3.0
NIM,40,40,0.0,0.0,0.0,NIM,NIMDIH,Jharkhand,Saraikela-kharsawan,,,,,,,,,
NIMG,10,10,0.0,0.0,0.0,NIMG,NIMA GOPALPUR,Uttar Pradesh,Pratapgarh,9.0,173.0,175242.0,28417.0,47.870000000000005,3660.7896386045536,0.0,50.0,50.0
NIP,10,8,0.0,0.0,0.0,NIP,Nizampur,Haryana,Mahendragarh,6.0,84.0,132855.0,24590.0,32.98,4028.350515463918,0.0,33.0,42.0
NIQ,34,34,0.0,0.0,0.0,NIQ,NIGAURA,Madhya Pradesh,Anuppur,23.0,461.0,205241.0,41760.0,203.19,1010.0940006890104,0.0,160.0,145.0
NIR,30,30,9.0,8.0,17.0,NIR,Nainpur Junction,Madhya Pradesh,Mandla,23.0,454.0,130189.0,29331.0,65.5,1987.618320610687,0.0,80.0,65.0
NIRA,44,44,0.0,0.0,0.0,NIRA,NIRA,Maharashtra,Pune,27.0,521.0,5751182.0,1371531.0,843.3100000000001,6819.772088555809,0.0,4.0,4.0
NIU,212,212,0.0,0.0,0.0,NIU,NABIPUR,Gujarat,Bharuch,24.0,488.0,524959.0,116185.0,169.79000000000002,3091.8134165734136,0.0,1.0,35.0
NIV,50,50,0.0,0.0,0.0,NIV,NIVASAR,Maharashtra,Ratnagiri,27.0,528.0,263723.0,61797.0,118.17000000000002,2231.7254802403318,0.0,95.0,95.0
NJA,8,8,0.0,0.0,0.0,NJA,Nagjua,Jharkhand,Ranchi,20.0,364.0,1257335.0,243209.0,283.20500000000004,4439.6638477428005,0.0,0.0,0.0
NJB,123,123,0.0,0.0,0.0,NJB,NIJBARI,West Bengal,Darjiling,19.0,327.0,433417.0,88478.0,133.3,3251.4403600900223,0.0,6.0,40.0
NJN,38,38,0.0,0.0,0.0,NJN,NAOJAN,Assam,Golaghat,18.0,313.0,97736.0,22337.0,36.45,2681.3717421124825,0.0,27.0,245.0
NJP,142,140,19.0,19.0,38.0,NJP,NEW JALPAIGURI,West Bengal,Jalpaiguri,19.0,328.0,1060351.0,243311.0,366.98,2889.3972423565315,0.0,1.0,7.0
NJT,36,36,0.0,0.0,0.0,NJT,NAGERCOIL TOWN,Tamil Nadu,Kanniyakumari,33.0,629.0,1539802.0,398061.0,662.8399999999999,2323.037233721562,0.0,0.0,10.0
NK,143,143,0.0,0.0,0.0,NK,NASIK ROAD,Maharashtra,Nashik,27.0,516.0,2597373.0,545577.0,647.2099999999999,4013.184283308354,0.0,2.0,11.0
NKB,30,30,0.0,0.0,0.0,NKB,NAGRAKOTA,West Bengal,Jalpaiguri,19.0,328.0,1060351.0,243311.0,366.98,2889.3972423565315,0.0,1.0,7.0
NKD,133,133,0.0,0.0,0.0,NKD,NEKONDA,Andhra Pradesh,Warangal,28.0,540.0,949452.0,230439.0,377.37,2515.971062882582,0.0,0.0,0.0
NKDO,53,53,0.0,0.0,0.0,NKDO,NAKKANADODDI,Andhra Pradesh,Anantapur,28.0,553.0,1139554.0,266213.0,376.94,3023.1707964132224,0.0,0.0,100.0
NKE,49,49,13.0,11.0,24.0,NKE,NARKATIAGANJ JN,Bihar,Pashchim Champaran,10.0,203.0,393165.0,73107.0,94.4,4164.883474576271,0.0,0.0,217.0
NKG,7,7,0.0,0.0,0.0,NKG,NARKALDENGA COACHING YARD,West Bengal,Kolkata,19.0,342.0,4496694.0,1024928.0,185.0,24306.45405405405,2.0,3.0,3.0
NKH,100,100,0.0,0.0,0.0,NKH,NATHUKHERI,Madhya Pradesh,Mandsaur,23.0,433.0,277604.0,56395.0,93.76,2960.7935153583617,0.0,0.0,115.0
NKI,61,61,0.0,0.0,0.0,NKI,NAIKHERI,Madhya Pradesh,Ujjain,23.0,435.0,779213.0,152488.0,194.21,4012.218732300088,0.0,0.0,0.0
NKJ,43,43,0.0,0.0,0.0,NKJ,NEW KATNI JN,Madhya Pradesh,Katni,23.0,450.0,263543.0,56429.0,100.61,2619.451346784614,0.0,0.0,92.0
NKL,2,2,0.0,0.0,0.0,NKL,Nalikul,West Bengal,Hugli,19.0,338.0,2128499.0,505943.0,342.12,6221.498304688414,0.0,0.0,4.0
NKM,73,73,0.0,0.0,0.0,NKM,NAMKON,Jharkhand,Ranchi,20.0,364.0,1257335.0,243209.0,283.20500000000004,4439.6638477428005,0.0,0.0,0.0
NKP,97,97,0.0,0.0,0.0,NKP,NIRAKARPUR,Odisha,Khordha,21.0,386.0,1098953.0,300894.0,2004.7799999999995,548.1663823461927,4.0,15.0,15.0
NKPL,2,2,0.0,0.0,0.0,NKPL,NARKETPALLI,Andhra Pradesh,Nalgonda,28.0,539.0,662507.0,159645.0,379.33,1746.5188622044132,0.0,0.0,25.0
NKR,10,10,0.0,0.0,0.0,NKR,Nimar Kheri,Madhya Pradesh,East Nimar,23.0,466.0,259436.0,50473.0,96.76,2681.2319140140557,0.0,0.0,78.0
NKRA,6,6,0.0,0.0,0.0,NKRA,Nokhra,Rajasthan,Bikaner,8.0,101.0,800384.0,139973.0,190.9,4192.68727082242,0.0,30.0,30.0
NKU,4,4,0.0,0.0,0.0,NKU,NAKARDEI,Bihar,Purba Champaran,10.0,204.0,401343.0,71844.0,123.75,3243.1757575757574,0.0,0.0,120.0
NKV,4,4,0.0,0.0,0.0,NKV,NAKARDEI,Bihar,Purba Champaran,10.0,204.0,401343.0,71844.0,123.75,3243.1757575757574,0.0,0.0,120.0
NKW,4,4,0.0,0.0,0.0,NKW,Nilakantheswar,Odisha,Kendujhar,21.0,375.0,253059.0,56824.0,7200.552,35.14438893018202,0.0,90.0,75.0
NKX,6,6,0.0,0.0,0.0,NKX,NAKTISEMRA,Chhattisgarh,Bastar,22.0,414.0,193494.0,43280.0,173.71,1113.8909677047952,0.0,22.0,167.0
NLA,57,57,0.0,0.0,0.0,NLA,NANCHERLA,Andhra Pradesh,Kurnool,28.0,552.0,836451.0,181008.0,347.39,2407.8154235873226,0.0,0.0,208.0
NLBR,9,9,0.0,0.0,0.0,NLBR,Nilambazar,Assam,Karimganj,18.0,317.0,109700.0,23151.0,19.27,5692.786715101193,0.0,30.0,308.0
NLD,14,14,0.0,0.0,0.0,NLD,Nalanda,Bihar,Nalanda,10.0,229.0,457894.0,75750.0,112.91,4055.389248073687,0.0,25.0,47.0
NLDA,26,26,0.0,0.0,0.0,NLDA,NALGONDA,Andhra Pradesh,Nalgonda,28.0,539.0,662507.0,159645.0,379.33,1746.5188622044132,0.0,0.0,25.0
NLDM,12,12,3.0,3.0,6.0,NLDM,NANGAL DAM,Punjab,Rupnagar,3.0,51.0,177807.0,37808.0,55.6,3197.9676258992804,0.0,22.0,30.0
NLE,70,70,0.0,0.0,0.0,NLE,NILESHWAR,Kerala,Kasaragod,32.0,588.0,509047.0,104170.0,290.37,1753.0977718083825,0.0,0.0,135.0
NLH,11,11,0.0,0.0,0.0,NLH,NAULTHA,Haryana,Panipat,6.0,75.0,555085.0,113764.0,79.35,6995.400126023945,0.0,1.0,67.0
NLI,18,18,0.0,0.0,0.0,NLI,NAMLI,Madhya Pradesh,Ratlam,23.0,434.0,435031.0,84829.0,111.79,3891.501923248949,0.0,0.0,95.0
NLKR,94,94,0.0,0.0,0.0,NLKR,NILOKHERI,Haryana,Karnal,6.0,74.0,454810.0,93490.0,68.95,6596.2291515591005,0.0,10.0,102.0
NLL,26,26,0.0,0.0,0.0,NLL,NALLI,Tamil Nadu,Virudunagar,,,,,,,,,
NLN,42,42,0.0,0.0,0.0,NLN,NAILALUNG,Assam,Karbi Anglong,18.0,314.0,112966.0,23689.0,37.45,3016.4485981308408,0.0,60.0,165.0
NLNR,16,16,0.0,0.0,0.0,NLNR,NULEMURU HALT,Karnataka,Chitradurga,29.0,566.0,329533.0,73334.0,137.97,2388.439515836776,0.0,2.0,164.0
NLPD,55,55,0.0,0.0,0.0,NLPD,NALLAPADU,Andhra Pradesh,Guntur,28.0,548.0,1652738.0,419145.0,315.49,5238.638308662715,0.0,0.0,0.0
NLQ,22,22,0.0,0.0,0.0,NLQ,Nangal Pathani Halt,Haryana,Rewari,6.0,85.0,233430.0,47744.0,64.89,3597.318539066112,0.0,2.0,33.0
NLR,178,178,0.0,0.0,0.0,NLR,NELLORE,Andhra Pradesh,Sri Potti Sriramulu Nellore,28.0,550.0,856943.0,209551.0,232.06,3692.764802206326,0.0,0.0,0.0
NLRD,106,106,0.0,0.0,0.0,NLRD,NECKLACE ROAD,Andhra Pradesh,Hyderabad,28.0,536.0,496057.0,115653.0,216.99,2286.082307940458,0.0,0.0,0.0
NLS,178,178,0.0,0.0,0.0,NLS,NELLORE SOUTH,Andhra Pradesh,Sri Potti Sriramulu Nellore,28.0,550.0,856943.0,209551.0,232.06,3692.764802206326,0.0,0.0,0.0
NLSF,31,28,0.0,0.0,0.0,NLSF,NIYALISH PARA,West Bengal,Murshidabad,19.0,333.0,1400692.0,284559.0,264.28000000000003,5300.030270924776,0.0,0.0,3.0
NLV,69,69,0.0,0.0,0.0,NLV,NALBARI,Assam,Nalbari,18.0,323.0,82730.0,17647.0,55.440000000000005,1492.243867243867,0.0,60.0,60.0
NM,4,4,0.0,0.0,0.0,NM,Naimisharanya,Uttar Pradesh,Sitapur,9.0,154.0,530784.0,87109.0,106.67,4975.9445017343205,0.0,4.0,4.0
NMA,10,10,5.0,5.0,10.0,NMA,Nirmali,Bihar,Supaul,10.0,208.0,105558.0,20493.0,36.34,2904.7330764997246,0.0,35.0,225.0
NMBR,113,113,0.0,0.0,0.0,NMBR,N MAYURBHANJ ROAD,Odisha,Baleshwar,21.0,377.0,253293.0,55567.0,111.854,2264.4965758935755,0.0,0.0,50.0
NMC,38,38,0.0,0.0,0.0,NMC,NIMCHA,West Bengal,Barddhaman,19.0,335.0,3074424.0,658449.0,922.59,3332.3838324716285,0.0,0.0,7.0
NMD,85,85,0.0,0.0,0.0,NMD,NOMODA,Rajasthan,Karauli,8.0,107.0,218105.0,37933.0,92.93,2346.9815990530506,0.0,32.0,110.0
NMDA,4,4,0.0,0.0,0.0,NMDA,NEW MORINDA,Punjab,Rupnagar,3.0,51.0,177807.0,37808.0,55.6,3197.9676258992804,0.0,22.0,30.0
NMDR,1,1,0.0,0.0,0.0,NMDR,Nimdanri,West Bengal,North 24 Parganas,,,,,,,,,
NMF,78,78,0.0,0.0,0.0,NMF,NIMO,West Bengal,Barddhaman,19.0,335.0,3074424.0,658449.0,922.59,3332.3838324716285,0.0,0.0,7.0
NMG,95,95,0.0,0.0,0.0,NMG,NIMIAGHAT,Jharkhand,Giridih,20.0,349.0,208024.0,35812.0,52.64,3951.823708206687,0.0,5.0,55.0
NMGT,38,38,0.0,0.0,0.0,NMGT,NIMSHIRGAON TAMDALGE,Maharashtra,Kolhapur,27.0,530.0,1230009.0,271721.0,340.0399999999999,3617.2479708269625,0.0,2.0,5.0
NMGY,4,4,0.0,0.0,0.0,NMGY,Numaligarh,Assam,Golaghat,18.0,313.0,97736.0,22337.0,36.45,2681.3717421124825,0.0,27.0,245.0
NMH,24,24,3.0,3.0,6.0,NMH,NIMACH,Rajasthan,Pratapgarh,8.0,131.0,71807.0,14916.0,28.86,2488.1150381150383,20.0,32.0,110.0
NMJ,14,14,0.0,0.0,0.0,NMJ,NIDAMANGALAM,Tamil Nadu,Thiruvarur,33.0,619.0,257795.0,65220.0,102.59999999999998,2512.621832358675,0.0,10.0,95.0
NMK,10,8,0.0,0.0,0.0,NMK,Nim Ka Thana,Rajasthan,Sikar,8.0,111.0,633906.0,99656.0,273.65000000000003,2316.484560570071,0.0,15.0,65.0
NMKA,2,2,1.0,1.0,2.0,NMKA,Namkhana,West Bengal,South 24 Parganas,,,,,,,,,
NML,93,93,0.0,0.0,0.0,NML,NELLIMARIA,Andhra Pradesh,Vizianagaram,28.0,543.0,490911.0,123623.0,149.82000000000002,3276.672006407689,0.0,0.0,36.0
NMLU,22,22,0.0,0.0,0.0,NMLU,NEMAKALLU,Andhra Pradesh,Kurnool,28.0,552.0,836451.0,181008.0,347.39,2407.8154235873226,0.0,0.0,208.0
NMM,2,2,0.0,0.0,0.0,NMM,NEW MISAMARI,Assam,Sonitpur,18.0,306.0,173845.0,40272.0,57.58,3019.1906912122267,0.0,0.0,137.0
NMN,10,10,0.0,0.0,0.0,NMN,Namanasamudram,Tamil Nadu,Pudukkottai,33.0,621.0,316354.0,77394.0,168.92999999999998,1872.692831350264,0.0,0.0,28.0
NMO,30,30,0.0,0.0,0.0,NMO,NEDI MOLLYANUR,Tamil Nadu,Viluppuram,33.0,607.0,519088.0,121521.0,201.34000000000003,2578.166285884573,0.0,2.0,72.0
NMP,66,66,0.0,0.0,0.0,NMP,NIMPURA,West Bengal,Pashchim Medinipur,,,,,,,,,
NMT,38,34,0.0,0.0,0.0,NMT,NAMTIALI,Assam,Sivasagar,18.0,311.0,110096.0,26231.0,42.93,2564.546936873981,0.0,30.0,342.0
NMX,74,72,0.0,0.0,0.0,NMX,NEW MAYNAGURI,West Bengal,Jalpaiguri,19.0,328.0,1060351.0,243311.0,366.98,2889.3972423565315,0.0,1.0,7.0
NMY,19,19,0.0,0.0,0.0,NMY,NOONMATI,Assam,Kamrup Metropolitan,18.0,322.0,1037011.0,247628.0,262.43,3951.5718477308233,0.0,0.0,0.0
NMZ,30,30,0.0,0.0,0.0,NMZ,NEW MAL JN,West Bengal,Jalpaiguri,19.0,328.0,1060351.0,243311.0,366.98,2889.3972423565315,0.0,1.0,7.0
NN,89,89,0.0,0.0,0.0,NN,NANDURA,Maharashtra,Buldana,27.0,500.0,548860.0,110220.0,120.76,4545.048029148725,0.0,25.0,90.0
NNA,79,79,0.0,0.0,0.0,NNA,NAUGACHIA,Bihar,Bhagalpur,10.0,224.0,602532.0,106303.0,69.10000000000001,8719.71056439942,0.0,5.0,125.0
NNB,20,20,0.0,0.0,0.0,NNB,NIMBLAK,Maharashtra,Ahmadnagar,27.0,522.0,912617.0,190941.0,466.57,1956.0130312707636,0.0,3.0,75.0
NNCN,20,20,0.0,0.0,0.0,NNCN,NAGNATH CABIN,Maharashtra,Raigarh,27.0,520.0,970195.0,230586.0,266.49999999999994,3640.506566604128,0.0,2.0,3.0
NNE,8,8,0.0,0.0,0.0,NNE,NONERA,Madhya Pradesh,Bhind,23.0,420.0,432922.0,72562.0,227.04,1906.809372797745,0.0,0.0,22.0
NNGE,51,51,0.0,0.0,0.0,NNGE,NARANGI,Assam,Kamrup Metropolitan,18.0,322.0,1037011.0,247628.0,262.43,3951.5718477308233,0.0,0.0,0.0
NNGL,8,8,0.0,0.0,0.0,NNGL,Naya Nangal,Punjab,Rupnagar,3.0,51.0,177807.0,37808.0,55.6,3197.9676258992804,0.0,22.0,30.0
NNKR,10,10,0.0,0.0,0.0,NNKR,Nanaksar,Punjab,Ludhiana,3.0,41.0,2069708.0,436030.0,321.9,6429.661385523455,0.0,7.0,7.0
NNL,10,8,0.0,0.0,0.0,NNL,Narnaul,Haryana,Mahendragarh,6.0,84.0,132855.0,24590.0,32.98,4028.350515463918,0.0,33.0,42.0
NNN,34,34,0.0,0.0,0.0,NNN,NANGUNERI,Tamil Nadu,Tirunelveli,33.0,628.0,1520229.0,396471.0,1057.13,1438.0719495237104,0.0,0.0,88.0
NNNL,30,30,0.0,0.0,0.0,NNNL,NANDANI LAGUNIA,Bihar,Samastipur,10.0,221.0,147797.0,28091.0,11.23,13160.908281389136,0.0,35.0,105.0
NNO,54,54,0.0,0.0,0.0,NNO,NANGLOI,NCT of Delhi,West,,,,,,,,,
NNP,17,17,0.0,0.0,0.0,NNP,Nanpara Junction,Uttar Pradesh,Bahraich,9.0,180.0,284044.0,45861.0,31.26,9086.500319897632,0.0,18.0,56.0
NNPR,68,68,0.0,0.0,0.0,NNPR,NONAPAR,Uttar Pradesh,Deoria,9.0,190.0,316803.0,47696.0,76.92,4118.603744149766,0.0,10.0,40.0
NNR,79,79,0.0,0.0,0.0,NNR,NARAYANPUR,Bihar,Bhagalpur,10.0,224.0,602532.0,106303.0,69.10000000000001,8719.71056439942,0.0,5.0,125.0
NNU,14,14,0.0,0.0,0.0,NNU,Nangal Mundi,Haryana,Rewari,6.0,85.0,233430.0,47744.0,64.89,3597.318539066112,0.0,2.0,33.0
NNW,85,85,0.0,0.0,0.0,NNW,NARAYANPUR TATWAR,Rajasthan,Sawai Madhopur,8.0,108.0,266467.0,48587.0,136.94,1945.866802979407,0.0,70.0,103.0
NNX,12,12,0.0,0.0,0.0,NNX,NANAUTA,Uttar Pradesh,Saharanpur,9.0,132.0,1066526.0,189458.0,106.33,10030.33950907552,0.0,9.0,9.0
NOH,10,10,0.0,0.0,0.0,NOH,Nigohi,Uttar Pradesh,Shahjahanpur,9.0,152.0,594092.0,102444.0,81.07,7328.136178611077,0.0,1.5,8.0
NOI,42,42,0.0,0.0,0.0,NOI,NARIAOLI,Madhya Pradesh,Sagar,23.0,427.0,708796.0,138413.0,197.77,3583.940941497699,0.0,0.0,150.0
NOK,33,33,0.0,0.0,0.0,NOK,NOKHA,Rajasthan,Bikaner,8.0,101.0,800384.0,139973.0,190.9,4192.68727082242,0.0,30.0,30.0
NOL,49,49,0.0,0.0,0.0,NOL,NIYOL,Gujarat,Surat,24.0,492.0,4815400.0,1054829.0,488.87,9850.062388774111,0.0,10.0,10.0
NOLI,16,16,0.0,0.0,0.0,NOLI,NOLI,Uttar Pradesh,Ghaziabad,9.0,140.0,3162547.0,602626.0,401.094,7884.802564984767,0.0,1.0,3.0
NOMD,6,6,0.0,0.0,0.0,NOMD,Noamundi,Jharkhand,Pashchimi Singhbhum,20.0,368.0,218034.0,44752.0,113.92,1913.9220505617975,0.0,60.0,60.0
NOQ,74,71,1.0,1.0,2.0,NOQ,NEW ALIPURDAUR,West Bengal,Jalpaiguri,19.0,328.0,1060351.0,243311.0,366.98,2889.3972423565315,0.0,1.0,7.0
NOY,10,10,0.0,0.0,0.0,NOY,NOYAL,Tamil Nadu,Karur,33.0,613.0,434517.0,118699.0,283.5,1532.687830687831,0.0,30.0,30.0
NPB,10,10,0.0,0.0,0.0,NPB,Nagapattinam Beach,Tamil Nadu,Nagappattinam,,,,,,,,,
NPD,25,25,0.0,0.0,0.0,NPD,NAWAPARA ROAD,Odisha,Nuapada,21.0,394.0,34054.0,7911.0,53.356,638.2412474698253,40.0,148.0,148.0
NPI,104,104,0.0,0.0,0.0,NPI,NIPANIA,Chhattisgarh,Raipur,22.0,410.0,1483289.0,315647.0,500.58,2963.1407567222022,0.0,10.0,10.0
NPJE,71,71,0.0,0.0,0.0,NPJE,NICHITPUR,Jharkhand,Dhanbad,20.0,354.0,1560394.0,296040.0,181.242,8609.450348153297,0.0,0.0,0.0
NPK,34,34,0.0,0.0,0.0,NPK,NORTH PANAKUDI,Tamil Nadu,Tirunelveli,33.0,628.0,1520229.0,396471.0,1057.13,1438.0719495237104,0.0,0.0,88.0
NPKM,114,114,0.0,0.0,0.0,NPKM,NANDIYAMPAKKAM,Tamil Nadu,Thiruvallur,33.0,602.0,2428395.0,615252.0,537.66,4516.599709853811,0.0,0.0,0.0
NPL,63,63,0.0,0.0,0.0,NPL,NAGALAPALLE,Andhra Pradesh,Medak,28.0,535.0,636044.0,142130.0,371.34,1712.8345990197663,0.0,25.0,25.0
NPM,20,20,0.0,0.0,0.0,NPM,NELLAIKUPPAM,Tamil Nadu,Cuddalore,33.0,617.0,885189.0,212105.0,459.32,1927.1727771488288,0.0,0.0,102.0
NPMR,179,179,0.0,0.0,0.0,NPMR,NARAYAN PAKURIA,West Bengal,Purba Medinipur,19.0,345.0,592714.0,125386.0,224.65,2638.388604495882,0.0,7.0,33.0
NPNR,139,139,0.0,0.0,0.0,NPNR,NEPANAGAR,Madhya Pradesh,Burhanpur,23.0,467.0,260287.0,48499.0,81.18,3206.2946538556293,0.0,0.0,40.0
NPR,8,8,4.0,4.0,8.0,NPR,Nepalganj Road,Uttar Pradesh,Bahraich,9.0,180.0,284044.0,45861.0,31.26,9086.500319897632,0.0,18.0,56.0
NPRD,8,8,0.0,0.0,0.0,NPRD,NAGPUR ROAD,Chhattisgarh,Koriya,22.0,400.0,205299.0,45081.0,214.05,959.1170287316048,0.0,77.0,305.0
NPS,4,4,0.0,0.0,0.0,NPS,Napasar,Rajasthan,Bikaner,8.0,101.0,800384.0,139973.0,190.9,4192.68727082242,0.0,30.0,30.0
NPT,26,26,0.0,0.0,0.0,NPT,NARASINGAMPET,Tamil Nadu,Thanjavur,33.0,620.0,851359.0,214161.0,366.46,2323.197620476996,0.0,0.0,32.0
NPTY,6,6,0.0,0.0,0.0,NPTY,NIMPURA THROUGH YARD,West Bengal,Pashchim Medinipur,,,,,,,,,
NPU,6,6,0.0,0.0,0.0,NPU,Nadiapur,Tripura,North Tripura,16.0,292.0,120285.0,28731.0,63.72,1887.71186440678,5.0,145.0,402.0
NPV,10,10,0.0,0.0,0.0,,,,,,,,,,,,,
NPW,63,63,0.0,0.0,0.0,NPW,NIPANI VADGAON,Maharashtra,Ahmadnagar,27.0,522.0,912617.0,190941.0,466.57,1956.0130312707636,0.0,3.0,75.0
NPX,15,15,0.0,0.0,0.0,NPX,NARINDARPURA,Punjab,Mansa,3.0,47.0,163604.0,32398.0,48.67,3361.4957879597287,0.0,10.5,122.0
NPZ,20,20,0.0,0.0,0.0,NPZ,NAWAPATRA,Jharkhand,Deoghar,20.0,350.0,258361.0,46564.0,131.739,1961.158047351202,0.0,0.0,88.0
NQH,74,72,0.0,0.0,0.0,NQH,NEW DOMOHANI,West Bengal,Jalpaiguri,19.0,328.0,1060351.0,243311.0,366.98,2889.3972423565315,0.0,1.0,7.0
NQR,23,21,0.0,0.0,0.0,NQR,NARAJ MARTHAPUR,Odisha,Cuttack,21.0,381.0,721842.0,150682.0,263.47,2739.750256196151,0.0,0.0,0.0
NR,143,143,0.0,0.0,0.0,NR,NIPHAD,Maharashtra,Nashik,27.0,516.0,2597373.0,545577.0,647.2099999999999,4013.184283308354,0.0,2.0,11.0
NRA,86,86,0.0,0.0,0.0,NRA,NUNKHAR,Uttar Pradesh,Deoria,9.0,190.0,316803.0,47696.0,76.92,4118.603744149766,0.0,10.0,40.0
NRD,40,16,0.0,0.0,0.0,NRD,NARODA,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
NRDP,26,26,0.0,0.0,0.0,NRDP,NAGIREDDIPALLI,Andhra Pradesh,Nalgonda,28.0,539.0,662507.0,159645.0,379.33,1746.5188622044132,0.0,0.0,25.0
NRE,28,28,1.0,1.0,2.0,NRE,NANDALUR,Andhra Pradesh,Y.s.r.,,,,,,,,,
NRG,131,130,0.0,0.0,0.0,NRG,NERGUNDI,Odisha,Cuttack,21.0,381.0,721842.0,150682.0,263.47,2739.750256196151,0.0,0.0,0.0
NRGO,112,112,0.0,0.0,0.0,NRGO,NARGANJO HALT,Bihar,Jamui,10.0,238.0,145333.0,24877.0,47.96,3030.2960800667224,0.0,80.0,165.0
NRGR,45,45,0.0,0.0,0.0,NRGR,NARANJIPUR,Madhya Pradesh,Dewas,23.0,437.0,451759.0,87595.0,211.51,2135.875372322822,0.0,0.0,42.0
NRH,25,25,0.0,0.0,0.0,NRH,NAHARGARH,Madhya Pradesh,Jhabua,23.0,464.0,91983.0,18223.0,31.03,2964.324846922333,0.0,50.0,150.0
NRI,68,68,0.0,0.0,0.0,NRI,NARAINA,Rajasthan,Jaipur,8.0,110.0,3471847.0,669293.0,833.6899999999999,4164.434022238483,0.0,14.0,14.0
NRJ,6,6,0.0,0.0,0.0,NRJ,Narimogaru,Karnataka,Dakshina Kannada,29.0,575.0,996086.0,214490.0,551.2641,1806.9125125325595,0.0,0.0,0.0
NRK,42,42,0.0,0.0,0.0,NRK,NARAIKKINAR,Tamil Nadu,Thoothukkudi,33.0,627.0,876802.0,226561.0,414.8,2113.794599807136,0.0,0.0,70.0
NRKE,12,12,0.0,0.0,0.0,,,,,,,,,,,,,
NRKG,5,5,0.0,0.0,0.0,NRKG,NARKATIAGANJ JN,Bihar,Pashchim Champaran,10.0,203.0,393165.0,73107.0,94.4,4164.883474576271,0.0,0.0,217.0
NRKP,8,8,0.0,0.0,0.0,NRKP,Narkopi,Jharkhand,Ranchi,20.0,364.0,1257335.0,243209.0,283.20500000000004,4439.6638477428005,0.0,0.0,0.0
NRKR,125,125,0.0,0.0,0.0,NRKR,NARKHER,Maharashtra,Nagpur,27.0,505.0,3178759.0,701547.0,482.95,6581.962936121752,0.0,8.0,8.0
NRL,111,111,5.0,5.0,10.0,NRL,NERAL,Maharashtra,Raigarh,27.0,520.0,970195.0,230586.0,266.49999999999994,3640.506566604128,0.0,2.0,3.0
