station_code,total_schedule_rows,unique_trains_serving_station,outbound_routes,inbound_routes,route_connectivity,code,name,State,District,pc11_state_id,pc11_district_id,shrug_population,shrug_households,shrug_area,shrug_population_density,shrug_rail_dist,shrug_city_dist,shrug_city5_dist,population_density,schedule_index,train_index,route_connectivity_index,population_index,density_index,supply_index,demand_index,RAS
RIKD,14,14,0.0,0.0,0.0,RIKD,RISHIKUND,Bihar,Munger,10.0,226.0,380120.0,71010.0,41.46000000000001,9168.355041003377,0.0,8.0,170.0,9168.355041003375,0.04180064308681672,0.04377104377104377,0.0,0.03936747168454485,0.34442058268535025,0.0342286747431442,0.19189402718494755,0.15137212872164027
RIM,6,6,3.0,3.0,6.0,RIM,Rajim,Chhattisgarh,Raipur,22.0,410.0,1483289.0,315647.0,500.58,2963.1407567222022,0.0,10.0,10.0,2963.1407567222022,0.01607717041800643,0.016835016835016835,0.022813688212927757,0.15742012601768698,0.11041705414586062,0.01772761254379486,0.13391859008177381,0.11690113063738436
RIS,61,61,0.0,0.0,0.0,RIS,RISHRA,West Bengal,Hugli,19.0,338.0,2128499.0,505943.0,342.12,6221.498304688414,0.0,0.0,4.0,6221.498304688414,0.19292604501607716,0.20202020202020202,0.0,0.2264655334777286,0.23329228915568576,0.1579784988145117,0.22987891131670718,0.4073107659875954
RJ,11,11,0.0,0.0,0.0,RJ,Rawat Ganj,Uttar Pradesh,Gorakhpur,9.0,188.0,836129.0,137961.0,214.647,3895.367743318099,0.0,0.0,0.0,3895.367743318099,0.03215434083601286,0.03367003367003367,0.0,0.08816604456848359,0.14557206963271835,0.026329749802418614,0.11686905710060097,0.18386849982800665
RJA,24,24,0.0,0.0,0.0,RJA,RAJANAGAR,Bihar,Madhubani,10.0,207.0,161495.0,29991.0,27.36,5902.595029239767,0.0,40.0,144.0,5902.5950292397665,0.07395498392282958,0.07744107744107744,0.0,0.015971907130443715,0.22126619492283706,0.06055842454556281,0.11861905102664039,0.33798011916492016
RJAK,6,6,0.0,0.0,0.0,RJAK,RAJNAGAR,Madhya Pradesh,Chhatarpur,23.0,425.0,399016.0,74427.0,371.64,1073.6626843181573,0.0,0.0,93.0,1073.6626843181573,0.01607717041800643,0.016835016835016835,0.0,0.04138957614567371,0.039163344638911836,0.013164874901209307,0.04027646039229277,0.24634255167666108
RJAP,41,41,0.0,0.0,0.0,RJAP,RAJAPUR,Andhra Pradesh,Mahbubnagar,28.0,538.0,607692.0,126345.0,275.98,2201.9421697224434,0.0,0.0,47.0,2201.9421697224434,0.12861736334405144,0.13468013468013468,0.0,0.06372047530584116,0.08171165460334481,0.10531899920967445,0.07271606495459298,0.5915632389836413
RJB,58,58,0.0,0.0,0.0,RJB,RAJABERA,Jharkhand,Bokaro,20.0,355.0,983644.0,188770.0,436.79,2251.983790837702,0.0,3.0,23.0,2251.983790837702,0.1832797427652733,0.1919191919191919,0.0,0.10395196431781797,0.08359876363428835,0.1500795738737861,0.09377536397605316,0.6154461139769987
RJG,76,76,0.0,0.0,0.0,RJG,RAJGRAM,West Bengal,Birbhum,19.0,334.0,449448.0,102423.0,120.8,3720.5960264900655,0.0,5.0,47.0,3720.5960264900664,0.24115755627009647,0.25252525252525254,0.0,0.04678642056690837,0.13898129024089886,0.19747312351813961,0.09288385540390362,0.6801046224246545
RJGR,41,39,0.0,0.0,0.0,RJGR,RAJTHAGARH,Odisha,Cuttack,21.0,381.0,721842.0,150682.0,263.47,2739.750256196151,0.0,0.0,0.0,2739.750256196151,0.12861736334405144,0.12794612794612795,0.0,0.07593592959446618,0.10199282204517107,0.10262539651607176,0.08896437581981863,0.5356517483415111
RJI,66,66,0.0,0.0,0.0,RJI,RAJAWARI,Uttar Pradesh,Varanasi,9.0,197.0,1597051.0,253184.0,163.786,9750.839510092435,0.0,0.0,3.0,9750.839510092437,0.2090032154340836,0.21885521885521886,0.0,0.16959405953308393,0.3663865317794163,0.17114337371572097,0.2679902956562501,0.38972956448655466
RJJN,8,8,0.0,0.0,0.0,RJJN,RAJAJAN HALT,Bihar,Samastipur,10.0,221.0,147797.0,28091.0,11.23,13160.908281389136,0.0,35.0,105.0,13160.908281389136,0.022508038585209004,0.02356902356902357,0.0,0.014506052615808713,0.4949829167692359,0.01843082486169303,0.2547444846925223,0.06746885321286764
RJK,28,28,0.0,0.0,0.0,RJK,RAJA KA SAHASPUR,Uttar Pradesh,Moradabad,9.0,135.0,1573623.0,273407.0,148.33,10608.932785006404,0.0,7.0,0.0,10608.932785006404,0.08681672025723473,0.09090909090909091,0.0,0.16708697531868263,0.39874590648377195,0.07109032446653027,0.2829164409012273,0.20081628776975086
RJL,11,11,5.0,6.0,11.0,RJL,Rajmahal,Jharkhand,Sahibganj,20.0,352.0,159666.0,30967.0,27.22,5865.760470242469,0.0,90.0,220.0,5865.760470242469,0.03215434083601286,0.03367003367003367,0.04182509505703422,0.015776181629840166,0.21987713462891648,0.03469476881382546,0.11782665812937831,0.22747471951429593
RJLA,21,21,0.0,0.0,0.0,RJLA,RAJLA,Bihar,Jamui,10.0,238.0,145333.0,24877.0,47.96,3030.2960800667224,0.0,80.0,165.0,3030.2960800667224,0.06430868167202572,0.06734006734006734,0.0,0.014242374303349913,0.11294953439600051,0.05265949960483723,0.06359595434967522,0.4529636917115427
RJMA,2,2,0.0,0.0,0.0,RJMA,RAJOMAJRA,Punjab,Sangrur,3.0,53.0,515965.0,101006.0,159.25,3239.9686028257456,0.0,22.0,26.0,3239.9686028257456,0.003215434083601286,0.003367003367003367,0.0,0.053904557867972505,0.12085645072726652,0.0026329749802418614,0.08738050429761951,0.029250896658645616
RJMP,16,16,0.0,0.0,0.0,RJMP,RAJMALPUR ROAD,Uttar Pradesh,Ballia,9.0,193.0,304109.0,45084.0,68.2,4459.076246334311,0.0,0.0,0.0,4459.076246334311,0.04823151125401929,0.050505050505050504,0.0,0.031233359587018124,0.1668299622259937,0.039494624703627926,0.0990316609065059,0.2851056355815456
RJN,85,85,0.0,0.0,0.0,RJN,RAJ NANDGAON,Chhattisgarh,Rajnandgaon,22.0,408.0,272512.0,59800.0,159.33999999999995,1710.25480105435,0.0,26.0,40.0,1710.2548010543499,0.27009646302250806,0.2828282828282828,0.0,0.027852091876482122,0.06316973583382095,0.22116989834031636,0.04551091385515153,0.8293431256621733
RJO,90,90,0.0,0.0,0.0,RJO,RAJENDRA PUL,Bihar,Begusarai,10.0,222.0,569823.0,107175.0,141.72000000000003,4020.766299745977,0.0,110.0,106.0,4020.766299745977,0.2861736334405145,0.2996632996632997,0.0,0.05966802643631912,0.15030094817478806,0.23433477324152568,0.1049844873055536,0.6906026285207367
RJPB,168,168,14.0,13.0,27.0,RJPB,RAJENDRA NAGAR BIHAR,Bihar,Patna,10.0,230.0,2514590.0,429424.0,269.77000000000004,9321.236608963189,0.0,5.0,6.0,9321.236608963189,0.5369774919614148,0.5622895622895623,0.10266159695817491,0.26778202022104464,0.35018586728508916,0.46023914109202585,0.3089839437530669,0.5983168604263995
RJQ,32,32,0.0,0.0,0.0,RJQ,Rajendranagar,Madhya Pradesh,Indore,23.0,439.0,2427709.0,490140.0,349.14,6953.39691814172,0.0,0.0,0.0,6953.39691814172,0.09967845659163987,0.10437710437710437,0.0,0.25848468439931854,0.2608927635688065,0.08162222438749771,0.2596887239840625,0.23914329375289062
RJR,4,4,0.0,0.0,0.0,RJR,Rajaldesar,Rajasthan,Churu,8.0,102.0,576235.0,93116.0,202.01,2852.507301618732,0.0,10.0,110.0,2852.507301618732,0.00964630225080386,0.010101010101010102,0.0,0.06035418931760395,0.10624497922907533,0.007898924940725586,0.08329958427333964,0.0866124348829527
RJS,19,19,0.0,0.0,0.0,RJS,RAJIYASAR,Rajasthan,Ganganagar,8.0,99.0,535432.0,108585.0,94.68,5655.175327418673,0.0,4.0,118.0,5655.175327418673,0.05787781350482315,0.06060606060606061,0.0,0.05598776635362001,0.21193580267466167,0.04739354964435351,0.13396178451414084,0.2613297803688212
RJT,79,79,7.0,6.0,13.0,RJT,RAJKOT JN,Gujarat,Rajkot,24.0,476.0,2214050.0,471625.0,798.59,2772.4489412589687,0.0,3.0,5.0,2772.4489412589687,0.2508038585209003,0.26262626262626265,0.049429657794676805,0.2356205429376161,0.10322591526850805,0.21525798001780055,0.16942322910306207,0.5595749803057546
RJU,2,2,1.0,1.0,2.0,RJU,Rajula City,Gujarat,Amreli,24.0,480.0,386635.0,75796.0,312.79999999999995,1236.0453964194376,0.0,64.0,79.0,1236.0453964194376,0.003215434083601286,0.003367003367003367,0.0076045627376425855,0.04006465683294952,0.04528692488363718,0.004153887527770379,0.042675790858293344,0.08870202980096815
RJW,44,44,0.0,0.0,0.0,RJW,RAJEVADI,Maharashtra,Pune,27.0,521.0,5751182.0,1371531.0,843.3100000000001,6819.772088555809,0.0,4.0,4.0,6819.772088555809,0.1382636655948553,0.1447811447811448,0.0,0.614137181210352,0.25585366577281254,0.11321792415040005,0.43499542349158227,0.20652164825497543
RJY,152,150,4.0,3.0,7.0,RJY,RAJAMUNDRY,Andhra Pradesh,East Godavari,28.0,545.0,1207826.0,354755.0,300.44000000000005,4020.190387431766,0.0,0.0,97.0,4020.190387431766,0.4855305466237942,0.5016835016835017,0.026615969581749048,0.12794219623487915,0.15027923006684193,0.4002088132392682,0.13911071315086054,0.742062531868665
RK,103,103,0.0,0.0,0.0,RK,ROORKEE,Uttarakhand,Hardwar,5.0,68.0,693094.0,133627.0,121.24,5716.710656548994,0.0,0.0,60.0,5716.710656548994,0.3279742765273312,0.3434343434343434,0.0,0.07285953993271066,0.21425634850702882,0.26856344798466986,0.14355794421986973,0.6516610228555653
RKB,62,56,0.0,0.0,0.0,RKB,RAIKA BAGH,Rajasthan,Jodhpur,8.0,113.0,1264614.0,234790.0,229.0,5522.331877729258,0.0,7.0,7.0,5522.331877729258,0.19614147909967847,0.18518518518518517,0.0,0.13401921084847915,0.2069261713313208,0.15253066571394547,0.17047269108989999,0.4722262555511917
RKD,38,38,0.0,0.0,0.0,RKD,RUKADI,Maharashtra,Kolhapur,27.0,530.0,1230009.0,271721.0,340.0399999999999,3617.2479708269625,0.0,2.0,5.0,3617.2479708269625,0.1189710610932476,0.12457912457912458,0.0,0.1303160501331233,0.13508395348749722,0.09742007426894889,0.13270000181031028,0.4233445248618593
RKDI,25,25,0.0,0.0,0.0,RKDI,RAUKHERI,Madhya Pradesh,Vidisha,23.0,443.0,339618.0,67513.0,96.09,3534.3740243521697,0.0,0.0,54.0,3534.3740243521697,0.07717041800643087,0.08080808080808081,0.0,0.03503325942350333,0.13195871155214303,0.06319139952580469,0.08349598548782318,0.43078959734631533
RKH,12,12,0.0,0.0,0.0,RKH,RAKHIYAL,Gujarat,Gandhinagar,24.0,473.0,600627.0,127996.0,376.59,1594.909583366526,0.0,1.0,8.0,1594.909583366526,0.03536977491961415,0.037037037037037035,0.0,0.06296443339126266,0.0588199766309068,0.028962724782660473,0.060892205011084735,0.3223276101727761
RKI,43,43,0.0,0.0,0.0,RKI,RAMKANALI JN,West Bengal,Puruliya,19.0,340.0,373314.0,71988.0,147.67,2528.0287126701432,0.5,0.5,45.0,2528.0287126701432,0.13504823151125403,0.1414141414141414,0.0,0.038639145956219124,0.09400863552345579,0.11058494917015818,0.06632389073983745,0.625095666369298
RKJE,10,10,0.0,0.0,0.0,RKJE,Rakhitpur,Jharkhand,Dhanbad,20.0,354.0,1560394.0,296040.0,181.242,8609.450348153297,0.0,0.0,0.0,8609.450348153297,0.028938906752411574,0.030303030303030304,0.0,0.1656713095737486,0.3233438455651674,0.023696774822176754,0.24450757756945798,0.08835343129545668
RKM,165,159,0.0,0.0,0.0,RKM,RAJA KI MANDI,Uttar Pradesh,Agra,9.0,146.0,2024195.0,338775.0,247.96,8163.3932892402,0.0,1.0,1.0,8163.3932892402,0.5273311897106109,0.531986531986532,0.0,0.21530372231591743,0.30652268179326986,0.42372708867885717,0.2609132020545937,0.618904692601309
RKN,16,16,0.0,0.0,0.0,RKN,RATI KA NAGLA,Uttar Pradesh,Mahamaya Nagar,9.0,144.0,332693.0,56033.0,45.89,7249.792983220746,0.0,1.0,22.0,7249.792983220746,0.04823151125401929,0.050505050505050504,0.0,0.03429219923122362,0.2720700931332998,0.039494624703627926,0.1531811461822617,0.20497971551917776
RKO,40,40,0.0,0.0,0.0,RKO,RAMAKRISHNAPURAM GATE,Andhra Pradesh,Rangareddy,28.0,537.0,1043520.0,240948.0,1034.24,1008.9727722772276,0.0,4.0,4.0,1008.9727722772277,0.12540192926045016,0.13131313131313133,0.0,0.11035943292040853,0.036723836995020645,0.1026860242294326,0.0735416349577146,0.582689599936091
RKR,60,60,0.0,0.0,0.0,RKR,RANIKUND RARAH,Rajasthan,Bharatpur,8.0,105.0,495099.0,86725.0,151.66,3264.5325069233813,0.0,16.0,60.0,3264.5325069233813,0.18971061093247588,0.19865319865319866,0.0,0.051671639171639173,0.12178277493948803,0.1553455238342698,0.0867272070555636,0.6417307858809058
RKRI,188,188,0.0,0.0,0.0,RKRI,RAO KHEDI,Madhya Pradesh,Vidisha,23.0,443.0,339618.0,67513.0,96.09,3534.3740243521697,0.0,0.0,54.0,3534.3740243521697,0.6012861736334405,0.6296296296296297,0.0,0.03503325942350333,0.13195871155214303,0.49236632130522806,0.08349598548782318,0.8550070311897853
RKS,24,24,0.0,0.0,0.0,RKS,SARAI RANI,Uttar Pradesh,Azamgarh,9.0,191.0,393401.0,53644.0,86.766,4534.045593896226,0.0,5.0,55.0,4534.045593896226,0.07395498392282958,0.07744107744107744,0.0,0.04078870206918987,0.16965711549711135,0.06055842454556281,0.1052229087831506,0.3652909729317158
RKSH,12,12,6.0,6.0,12.0,RKSH,RISHIKESH,Uttarakhand,Dehradun,5.0,60.0,941941.0,202889.0,272.29999999999995,3459.203084832905,0.0,0.0,0.0,3459.2030848329055,0.03536977491961415,0.037037037037037035,0.045627376425855515,0.09948923028191321,0.12912395608919386,0.038088200067831576,0.11430659318555353,0.24993111152100028
RKX,6,6,0.0,0.0,0.0,RKX,RUKHI,Haryana,Sonipat,6.0,76.0,453364.0,90174.0,82.00999999999999,5528.155103036216,0.0,3.0,33.0,5528.155103036216,0.01607717041800643,0.016835016835016835,0.0,0.04720548074206611,0.20714576975401516,0.013164874901209307,0.12717562524804063,0.09380666940198067
RKY,23,23,0.0,0.0,0.0,RKY,KOTHARIYA,Gujarat,Rajkot,24.0,476.0,2214050.0,471625.0,798.59,2772.4489412589687,0.0,3.0,5.0,2772.4489412589687,0.0707395498392283,0.07407407407407407,0.0,0.2356205429376161,0.10322591526850805,0.05792544956532095,0.16942322910306207,0.2547868318593247
RKZ,27,27,0.0,0.0,0.0,RKZ,RAJKIAWAS,Rajasthan,Pali,8.0,118.0,460006.0,88647.0,439.14,1047.515598670128,0.0,40.0,72.0,1047.515598670128,0.08360128617363344,0.08754208754208755,0.0,0.04791625645284182,0.03817731740079335,0.0684573494862884,0.043046786926817585,0.6139444839307509
RLA,10,10,0.0,0.0,0.0,RLA,RAJULA JN,Gujarat,Amreli,24.0,480.0,386635.0,75796.0,312.79999999999995,1236.0453964194376,0.0,64.0,79.0,1236.0453964194376,0.028938906752411574,0.030303030303030304,0.0,0.04006465683294952,0.04528692488363718,0.023696774822176754,0.042675790858293344,0.357026650683619
RLE,43,43,0.0,0.0,0.0,RLE,RAILEY ENGLISH HALT,Bihar,Patna,10.0,230.0,2514590.0,429424.0,269.77000000000004,9321.236608963189,0.0,5.0,6.0,9321.236608963189,0.13504823151125403,0.1414141414141414,0.0,0.26778202022104464,0.35018586728508916,0.11058494917015818,0.3089839437530669,0.2635680362280661
RLG,23,23,0.0,0.0,0.0,RLG,RELANGI,Andhra Pradesh,West Godavari,28.0,546.0,808777.0,214318.0,155.39,5204.820129995495,0.0,0.0,60.0,5204.820129995495,0.0707395498392283,0.07407407407407407,0.0,0.08523904408050749,0.19495255270695647,0.05792544956532095,0.14009579839373199,0.29252138425720275
RLK,100,100,0.0,0.0,0.0,RLK,ROHAL KHURD,Madhya Pradesh,Ujjain,23.0,435.0,779213.0,152488.0,194.21,4012.218732300088,0.0,0.0,0.0,4012.2187323000876,0.3183279742765273,0.3333333333333333,0.0,0.08207533238021043,0.14997861265966586,0.2606645230439443,0.11602697251993815,0.6919840933858796
RLO,26,26,0.0,0.0,0.0,RLO,RAYALCHERUVU,Andhra Pradesh,Anantapur,28.0,553.0,1139554.0,266213.0,376.94,3023.1707964132224,0.0,0.0,100.0,3023.1707964132224,0.08038585209003216,0.08417508417508418,0.0,0.12063625234356942,0.11268083432532167,0.06582437450604654,0.11665854333444554,0.360715267407021
RLP,28,28,0.0,0.0,0.0,RLP,HARLAPUR,Karnataka,Gadag,29.0,561.0,379309.0,79314.0,270.44,1402.5624907558054,0.0,0.0,60.0,1402.5624907558054,0.08681672025723473,0.09090909090909091,0.0,0.039280684707513974,0.051566415945784594,0.07109032446653027,0.045423550326649284,0.6101447110287995
RLR,22,22,0.0,0.0,0.0,RLR,RAILA ROAD,Rajasthan,Bhilwara,8.0,122.0,512654.0,104060.0,338.17,1515.9653428748854,0.0,20.0,100.0,1515.9653428748854,0.06752411575562701,0.0707070707070707,0.0,0.05355024013560599,0.05584292700995984,0.05529247458507909,0.05469658357278291,0.5027088649647355
RLS,22,22,0.0,0.0,0.0,RLS,ROMANA ALBEL SINGH,Punjab,Faridkot,3.0,45.0,217051.0,44165.0,44.99,4824.427650589019,0.0,31.0,40.0,4824.427650589019,0.06752411575562701,0.0707070707070707,0.0,0.021917082587814295,0.18060765205840262,0.05529247458507909,0.10126236732310846,0.35318278190019614
RLT,31,31,0.0,0.0,0.0,RLT,RALAPET,Andhra Pradesh,Adilabad,28.0,532.0,760259.0,176839.0,353.70000000000005,2149.445858071812,0.0,0.0,130.0,2149.445858071812,0.09646302250803858,0.10101010101010101,0.0,0.08004702120555779,0.07973197725478416,0.07898924940725585,0.07988949923017097,0.49716686520181014
RLW,31,31,0.0,0.0,0.0,RLW,REPALLIWADA,Andhra Pradesh,Adilabad,28.0,532.0,760259.0,176839.0,353.70000000000005,2149.445858071812,0.0,0.0,130.0,2149.445858071812,0.09646302250803858,0.10101010101010101,0.0,0.08004702120555779,0.07973197725478416,0.07898924940725585,0.07988949923017097,0.49716686520181014
RLX,4,4,0.0,0.0,0.0,RLX,Ramanujampalli,Andhra Pradesh,Anantapur,28.0,553.0,1139554.0,266213.0,376.94,3023.1707964132224,0.0,0.0,100.0,3023.1707964132224,0.00964630225080386,0.010101010101010102,0.0,0.12063625234356942,0.11268083432532167,0.007898924940725586,0.11665854333444554,0.06341590793476437
RM,7,7,0.0,0.0,0.0,RM,Rajmane,Maharashtra,Jalgaon,27.0,499.0,1342711.0,279073.0,347.8500000000001,3860.028748023573,0.0,3.0,90.0,3860.0287480235725,0.01929260450160772,0.020202020202020204,0.0,0.14237655060825793,0.1442394082265027,0.01579784988145117,0.14330797941738033,0.09929145871695094
RMA,100,100,0.0,0.0,0.0,RMA,RAMGANJ MANDI,Rajasthan,Kota,8.0,127.0,1176604.0,245150.0,643.84,1827.4788767395623,0.0,15.0,15.0,1827.4788767395626,0.3183279742765273,0.3333333333333333,0.0,0.12460105813764351,0.06759034825483061,0.2606645230439443,0.09609570319623706,0.7306434514604702
RMB,14,14,0.0,0.0,0.0,RMB,Rampura Beri,Rajasthan,Churu,8.0,102.0,576235.0,93116.0,202.01,2852.507301618732,0.0,10.0,110.0,2852.507301618732,0.04180064308681672,0.04377104377104377,0.0,0.06035418931760395,0.10624497922907533,0.0342286747431442,0.08329958427333964,0.291237826796562
RMBG,4,4,0.0,0.0,0.0,RMBG,RAMGHAT HALT,Uttar Pradesh,Gonda,9.0,183.0,225029.0,36969.0,50.55977,4450.7520504939,0.0,2.0,19.0,4450.7520504939,0.00964630225080386,0.010101010101010102,0.0,0.02277082673424137,0.16651605023042504,0.007898924940725586,0.0946434384823332,0.07703084537009364
RMD,20,20,0.0,0.0,0.0,RMD,RAMANATHAPURAM,Tamil Nadu,Ramanathapuram,33.0,626.0,410699.0,95141.0,191.015,2150.0876894484727,0.0,60.0,60.0,2150.0876894484727,0.06109324758842444,0.06397306397306397,0.0,0.04263980087150819,0.07975618122260626,0.050026524624595364,0.061197991047057226,0.44977965804121234
RMF,21,21,0.0,0.0,0.0,RMF,RAMNA,Jharkhand,Garhwa,20.0,346.0,69670.0,13233.0,39.5,1763.7974683544303,1.5,35.0,200.0,1763.7974683544303,0.06430868167202572,0.06734006734006734,0.0,0.006145502486965901,0.0651888720798283,0.05265949960483723,0.0356671872833971,0.5961901375455282
RMGJ,10,10,0.0,0.0,0.0,RMGJ,RAMGANJ,Uttar Pradesh,Pratapgarh,9.0,173.0,175242.0,28417.0,47.870000000000005,3660.7896386045536,0.0,50.0,50.0,3660.7896386045536,0.028938906752411574,0.030303030303030304,0.0,0.017443005247883298,0.1367259441475556,0.023696774822176754,0.07708447469771945,0.2351307900533476
RMGM,43,43,0.0,0.0,0.0,RMGM,RAMANAGARAM,Karnataka,Ramanagara,29.0,584.0,267759.0,60860.0,42.440000000000005,6309.118755890669,0.0,34.0,34.0,6309.118755890669,0.13504823151125403,0.1414141414141414,0.0,0.027343462404438013,0.23659652553080796,0.11058494917015818,0.131969993967623,0.4559171119730237
RMH,19,19,0.0,0.0,0.0,RMH,RANGMAHAL,Rajasthan,Hanumangarh,8.0,100.0,350464.0,67830.0,73.74,4752.698671006238,0.0,25.0,203.0,4752.698671006238,0.05787781350482315,0.06060606060606061,0.0,0.036193914852451436,0.17790269562145467,0.04739354964435351,0.10704830523695305,0.3068698552006964
RMJ,156,156,0.0,0.0,0.0,RMJ,RAMRAJATALA,West Bengal,Haora,19.0,341.0,3074144.0,669902.0,431.5093,7124.1662694176,0.0,1.0,3.0,7124.1662694176,0.4983922829581994,0.5218855218855218,0.0,0.32766118192947463,0.2673326105965203,0.4081111219374885,0.29749689626299747,0.5783822057157108
RMN,12,12,0.0,0.0,0.0,RMN,Raman,Punjab,Bathinda,3.0,46.0,499217.0,102610.0,159.09,3137.953359733484,0.0,11.0,125.0,3137.953359733484,0.03536977491961415,0.037037037037037035,0.0,0.05211231583182803,0.11700937538792255,0.028962724782660473,0.08456084560987528,0.255125210407977
RMNP,26,26,0.0,0.0,0.0,RMNP,RAMANNAPET,Andhra Pradesh,Nalgonda,28.0,539.0,662507.0,159645.0,379.33,1746.5188622044132,0.0,0.0,25.0,1746.5188622044132,0.08038585209003216,0.08417508417508418,0.0,0.06958635464733026,0.06453728220361882,0.06582437450604654,0.06706181842547454,0.49534397106226946
RMNR,55,55,0.0,0.0,0.0,RMNR,RAHMAT NAGAR,Uttar Pradesh,Lucknow,9.0,157.0,3038996.0,577510.0,470.707,6456.237107160081,0.0,10.0,10.0,6456.237107160081,0.17363344051446947,0.18181818181818182,0.0,0.3238999135340599,0.24214447468014869,0.14218064893306054,0.2830221941071043,0.33438310975646535
RMO,12,12,1.0,1.0,2.0,RMO,Ramakona,Madhya Pradesh,Chhindwara,23.0,455.0,505183.0,110212.0,223.49,2260.427759631303,0.0,0.0,60.0,2260.427759631303,0.03536977491961415,0.037037037037037035,0.0076045627376425855,0.052750751226360984,0.0839171923624606,0.03048363733018899,0.0683339717944108,0.30848385829444597
RMP,44,44,0.0,0.0,0.0,RMP,RAHIMATPUR,Maharashtra,Satara,27.0,527.0,570378.0,125148.0,435.17,1310.701564905669,0.0,2.0,68.0,1310.701564905669,0.1382636655948553,0.1447811447811448,0.0,0.05972741826400363,0.04810226792461333,0.11321792415040005,0.05391484309430848,0.6774130891079622
RMPB,8,8,0.0,0.0,0.0,RMPB,RAMPUR BAZAR,West Bengal,Dakshin Dinajpur,19.0,331.0,236295.0,57175.0,31.25,7561.44,1.5,1.0,200.0,7561.44,0.022508038585209004,0.02356902356902357,0.0,0.023976427330085866,0.28382254812423957,0.01843082486169303,0.15389948772716272,0.10695056827097588
RMPH,4,4,0.0,0.0,0.0,RMPH,Rampahari,Madhya Pradesh,Morena,23.0,419.0,470462.0,78105.0,68.75,6843.083636363636,0.0,0.0,19.0,6843.083636363636,0.00964630225080386,0.010101010101010102,0.0,0.04903517708395757,0.25673276264083966,0.007898924940725586,0.1528839698623986,0.04912789355109995
RMPR,19,19,0.0,0.0,0.0,RMPR,RAMPUR HALT,Bihar,Lakhisarai,10.0,227.0,143011.0,24107.0,51.33,2786.1094876290667,0.0,50.0,110.0,2786.1094876290667,0.05787781350482315,0.06060606060606061,0.0,0.013993891737794176,0.10374106525462179,0.04739354964435351,0.058867478496207985,0.44601064448258104
RMQ,6,6,0.0,0.0,0.0,RMQ,RAMRI,Madhya Pradesh,Guna,23.0,458.0,312675.0,59360.0,156.5,1997.923322683706,0.0,0.0,151.0,1997.9233226837061,0.01607717041800643,0.016835016835016835,0.0,0.03215002696710014,0.07401794284603146,0.013164874901209307,0.053083984906565795,0.19871851288320966
RMR,17,17,8.0,9.0,17.0,RMR,RAMNAGAR,Uttarakhand,Nainital,5.0,66.0,371734.0,76429.0,97.88,3797.854515733552,0.0,0.0,80.0,3797.8545157335516,0.05144694533762058,0.05387205387205387,0.06463878326996197,0.038470066518847004,0.14189476885168628,0.055055356337862175,0.09018241768526664,0.3790705049575789
RMRB,11,11,0.0,0.0,0.0,RMRB,Ramnagar Bengal,West Bengal,Purba Medinipur,19.0,345.0,592714.0,125386.0,224.65,2638.388604495882,0.0,7.0,33.0,2638.388604495882,0.03215434083601286,0.03367003367003367,0.0,0.06211764504447431,0.09817039415310976,0.026329749802418614,0.08014401959879203,0.24728860404297132
RMSR,6,6,0.0,0.0,0.0,RMSR,RAMSINGHPUR,Rajasthan,Ganganagar,8.0,99.0,535432.0,108585.0,94.68,5655.175327418673,0.0,4.0,118.0,5655.175327418673,0.01607717041800643,0.016835016835016835,0.0,0.05598776635362001,0.21193580267466167,0.013164874901209307,0.13396178451414084,0.08947987369198555
RMT,21,21,0.0,0.0,0.0,RMT,RAMGARH CANT,Jharkhand,Ramgarh,20.0,361.0,418955.0,80546.0,176.0732,2379.4365070890967,0.0,37.0,37.0,2379.4365070890967,0.06430868167202572,0.06734006734006734,0.0,0.043523294437928586,0.08840510616468553,0.05265949960483723,0.06596420030130706,0.44392056264053226
RMTR,1,1,0.0,0.0,0.0,RMTR,REMOUNT ROAD,West Bengal,Kolkata,19.0,342.0,4496694.0,1024928.0,185.0,24306.45405405405,2.0,3.0,3.0,24306.454054054055,0.0,0.0,0.0,0.4798915323305567,0.915290245221812,0.0,0.6975908887761844,0.0
RMU,155,155,0.0,0.0,0.0,RMU,RAMPUR,Uttar Pradesh,Rampur,9.0,136.0,588647.0,103221.0,101.76,5784.659984276729,1.0,3.0,27.0,5784.659984276729,0.49517684887459806,0.5185185185185185,0.0,0.061682426011694304,0.21681877128918067,0.4054781469572466,0.13925059865043748,0.7443670821977763
RMV,29,29,0.0,0.0,0.0,RMV,RAMAVARAPPADU,Andhra Pradesh,Krishna,28.0,547.0,1722234.0,459831.0,363.85,4733.362649443452,0.0,0.0,0.0,4733.362649443452,0.09003215434083602,0.09427609427609428,0.0,0.18299018055115615,0.1771735189860773,0.07372329944677213,0.18008184976861674,0.2904720399671942
RMW,185,185,0.0,0.0,0.0,RMW,ROSHAN MAU,Uttar Pradesh,Kanpur Dehat,9.0,163.0,173423.0,30984.0,80.86200000000001,2144.6785882120157,0.0,20.0,20.0,2144.6785882120153,0.5916398713826366,0.6195286195286195,0.0,0.01724834987030109,0.07955219974548552,0.4844673963645025,0.04840027480789331,0.9091701797157167
